subject,chamber_key,chamber_label,phase_percent,cardiac_phase,modeled_volume_ml,change_from_0_ml,change_from_0_percent,change_from_previous_1pct_ml,measured_count,measured_mean_ml,measured_min_ml,measured_max_ml,model,model_residual_rmse_ml,cycle_offsets_ml,phase_kind
adam,heart_ventricle_left,Левый желудочек,73.0,Раннее и среднее наполнение,145.6694957767351,-5.970071487412241,-3.9370143262231307,0.507857011030552,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,74.0,Раннее и среднее наполнение,146.1247081071407,-5.51485915700664,-3.636820690341377,0.45521233040560105,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,75.0,Раннее и среднее наполнение,146.53511512209897,-5.104452142048359,-3.3661743001130433,0.410407014958281,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,76.0,Раннее и среднее наполнение,146.9084935611166,-4.731073703030745,-3.1199467186486287,0.37337843901761403,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,77.0,Раннее и среднее наполнение,147.2523786595005,-4.387188604646838,-2.893168771053408,0.34388509838390746,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,78.0,Раннее и среднее наполнение,147.57389233623607,-4.06567492791126,-2.6811438473898375,0.3215136767355773,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,79.0,Раннее и среднее наполнение,147.87958136692714,-3.75998589722019,-2.4795546209061072,0.30568903069107023,1,145.76192481493763,145.76192481493763,145.76192481493763,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",measured_phase_reference
adam,heart_ventricle_left,Левый желудочек,80.0,Поздняя диастола,148.17526828930144,-3.464298974845889,-2.2845613696663225,0.2956869223743013,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,81.0,Поздняя диастола,148.4659175735317,-3.1736496906156333,-2.09289023166844,0.2906492842302555,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,82.0,Поздняя диастола,148.75551933371995,-2.8840479304273856,-1.9019098922931779,0.2896017601882477,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,83.0,Поздняя диастола,149.04699256443655,-2.592574699710781,-1.7096953957898509,0.2914732307166048,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,84.0,Поздняя диастола,149.34210956187096,-2.2974577022763754,-1.5150779863901467,0.29511699743440545,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,85.0,Поздняя диастола,149.6414428381162,-1.9981244260311257,-1.3176801161338774,0.29933327624524964,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,86.0,Поздняя диастола,149.94433546497962,-1.6952317991677148,-1.1179350018948018,0.3028926268634109,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,87.0,Поздняя диастола,150.24889539642186,-1.390671867725473,-0.9170903694963751,0.3045599314422418,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,88.0,Поздняя диастола,150.55201392245638,-1.087553341690949,-0.7171962841311029,0.30311852603452394,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,89.0,Поздняя диастола,150.84940800841122,-0.7901592557361141,-0.5210772293749049,0.29739408595483496,1,150.76872927592063,150.76872927592063,150.76872927592063,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",measured_phase_reference
adam,heart_ventricle_left,Левый желудочек,90.0,Поздняя диастола,151.13568587822738,-0.5038813859199536,-0.332288857724199,0.28627786981616055,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,91.0,Поздняя диастола,151.40443481525253,-0.23513244889480234,-0.15506008961712167,0.26874893702515124,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,92.0,Поздняя диастола,151.64832978492998,0.008762520782653382,0.0057785187209019,0.24389496967745572,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,93.0,Поздняя диастола,151.8592611367769,0.21969387262956275,0.1448789894308184,0.21093135184690937,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,94.0,Поздняя диастола,152.02847932363971,0.38891205949238383,0.2564713593615851,0.16921818686282109,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,95.0,Поздняя диастола,152.14675428951622,0.5071870253688928,0.3344687897225415,0.11827496587650899,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,96.0,Поздняя диастола,152.20454692783778,0.5649796636904512,0.3725806357032722,0.05779263832155834,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,97.0,Поздняя диастола,152.19218980401794,0.5526225398706117,0.36443162549255714,-0.012357123819839444,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,98.0,Поздняя диастола,152.1000741726425,0.4605069084951765,0.303685190352067,-0.09211563137543521,1,157.34092056155413,157.34092056155413,157.34092056155413,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",measured_phase_reference
adam,heart_ventricle_left,Левый желудочек,99.0,Поздняя диастола,151.91884020355263,0.2792729394053026,0.1841689108218209,-0.18123396908987388,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model
adam,heart_ventricle_left,Левый желудочек,100.0,Поздняя диастола,151.63956726414733,0.0,0.0,-0.2792729394053026,0,,,,periodic_fourier_ridge_with_cycle_contrasts,2.81399834509858,"{""1"": 0.6838642366532562, ""2"": -0.6838642366532562}",periodic_model_boundary
adam,heart_atrium_right,Правое предсердие,0.0,Уменьшение объёма желудочков,65.26085519914429,0.0,0.0,0.0,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model_boundary
adam,heart_atrium_right,Правое предсердие,1.0,Уменьшение объёма желудочков,65.38969191088961,0.12883671174532196,0.1974180561259505,0.12883671174532196,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,2.0,Уменьшение объёма желудочков,65.66733189318103,0.4064766940367406,0.622849168611677,0.2776399822914186,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,3.0,Уменьшение объёма желудочков,66.0992671466212,0.8384119474769136,1.2847087965955846,0.43193525344017303,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,4.0,Уменьшение объёма желудочков,66.68929154138804,1.4284363422437565,2.188810333368856,0.5900243947668429,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,5.0,Уменьшение объёма желудочков,67.439399129597,2.1785439304527188,3.338209289174752,0.7501075882089623,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,6.0,Уменьшение объёма желудочков,68.34970810556467,3.088852906420385,4.733086774598208,0.9103089759676664,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,7.0,Уменьшение объёма желудочков,69.41841178915136,4.157556590007076,6.370674391747153,1.0687036835866905,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,8.0,Уменьшение объёма желудочков,70.64175759129486,5.380902392150574,8.245222002884708,1.2233458021434984,1,67.14660384185869,67.14660384185869,67.14660384185869,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,9.0,Уменьшение объёма желудочков,72.01405448892115,6.753199289776859,10.348009184325566,1.3722968976262848,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,10.0,Уменьшение объёма желудочков,73.52770909540716,8.266853896262873,12.667400497643602,1.5136546064860141,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,11.0,Уменьшение объёма желудочков,75.17328996959458,9.91243477045029,15.188944031153707,1.6455808741874165,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,12.0,Уменьшение объёма желудочков,76.93961936797234,11.678764168828053,17.895511992893997,1.7663293983777635,1,84.25519199263358,84.25519199263358,84.25519199263358,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,13.0,Уменьшение объёма желудочков,78.81389121794368,13.55303601879939,20.76748148249381,1.8742718499713362,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,14.0,Уменьшение объёма желудочков,80.78181368177786,15.520958482633574,23.782952943646205,1.967922463834185,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,15.0,Уменьшение объёма желудочков,82.8277742973345,17.566919098190212,26.91800321124286,2.0459606155566377,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,16.0,Уменьшение объёма желудочков,84.93502532897233,19.674170129828042,30.146969526819827,2.10725103163783,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,17.0,Уменьшение объёма желудочков,87.08588664576173,21.825031446617444,33.442760411303375,2.1508613167894026,1,93.35654307268327,93.35654307268327,93.35654307268327,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,18.0,Уменьшение объёма желудочков,89.261963169191,24.001107970046718,36.77718886276781,2.1760765234292734,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,19.0,Уменьшение объёма желудочков,91.44437370331916,26.18351850417487,40.12132299565421,2.1824105341281523,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,20.0,Уменьшение объёма желудочков,93.61398778039631,28.353132581252027,43.44584896218736,2.1696140770771564,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,21.0,Уменьшение объёма желудочков,95.75166702718683,30.49081182804254,46.721440800920334,2.137679246790512,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,22.0,Уменьшение объёма желудочков,97.83850748360902,32.57765228446473,49.919131744525316,2.0868404564221947,1,87.81892569885989,87.81892569885989,87.81892569885989,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,23.0,Уменьшение объёма желудочков,99.85607928702079,34.5952240878765,53.010681490931674,2.0175718034117693,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,24.0,Уменьшение объёма желудочков,101.78666017283206,36.52580497368777,55.96893399914671,1.930580885811267,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,25.0,Уменьшение объёма желудочков,103.61345933454265,38.352604135398366,58.768160512706935,1.8267991617105963,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,26.0,Уменьшение объёма желудочков,105.32082833234766,40.05997313320337,61.384382737492295,1.7073689978050055,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,27.0,Уменьшение объёма желудочков,106.89445593684434,41.63360073770005,63.79567140310163,1.5736276044966786,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,28.0,Уменьшение объёма желудочков,108.32154404002871,43.060688840884424,65.98241581340638,1.4270881031843743,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,29.0,Уменьшение объёма желудочков,109.59096205584125,44.33010685669696,67.92756043637966,1.2694180158125334,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,30.0,Уменьшение объёма желудочков,110.69337756247035,45.43252236332606,69.61680508888242,1.1024155066291002,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,31.0,Уменьшение объёма желудочков,111.62136130328145,46.36050610413716,71.03876583086065,0.9279837408111007,1,111.34567749169837,111.34567749169837,111.34567749169837,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,32.0,Уменьшение объёма желудочков,112.36946505689711,47.108609857752825,72.18509428661383,0.7481037536156663,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,33.0,Уменьшение объёма желудочков,112.9342713034453,47.67341610430101,73.05055374898936,0.5648062465481871,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,34.0,Уменьшение объёма желудочков,113.31441404679282,48.05355884764853,73.63305108554357,0.38014274334751974,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,35.0,Уменьшение объёма желудочков,113.5105705949133,48.249715395769016,73.93362414349984,0.19615654812048433,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,36.0,Уменьшение объёма желудочков,113.52542454547626,48.26456934633197,73.95638503211772,0.014853950562951468,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,37.0,Уменьшение объёма желудочков,113.36360066431999,48.1027454651757,73.70842033618713,-0.16182388115626622,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,38.0,Уменьшение объёма желудочков,113.03157277379364,47.77071757464935,73.19964997221754,-0.33202789052634785,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,39.0,Уменьшение объёма желудочков,112.53754617930423,47.27669098015994,72.44264702921,-0.4940265944894122,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,40.0,Уменьшение объёма желудочков,111.8913165493548,46.63046135021051,71.4524215288278,-0.6462296299494312,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,41.0,Уменьшение объёма желудочков,111.10410752086275,45.84325232171847,70.24617158605604,-0.7872090284920432,1,110.14387356686957,110.14387356686957,110.14387356686957,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,42.0,Уменьшение объёма желудочков,110.18838962204104,44.927534422896755,68.84300594253605,-0.9157178988217112,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,43.0,Уменьшение объёма желудочков,109.15768338461403,43.896828185469744,67.26364227302575,-1.0307062374270117,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,44.0,Уменьшение объёма желудочков,108.02634975127378,42.765494552129496,65.53008602420252,-1.1313336333402475,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,45.0,Раннее и среднее наполнение,106.80937106943412,41.54851587028983,63.6652948287362,-1.216978681839663,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,46.0,Раннее и среднее наполнение,105.52212609564342,40.26127089649913,61.69283374182176,-1.2872449737907061,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,47.0,Раннее и среднее наполнение,104.18016251443419,38.9193073152899,59.63652666905323,-1.341963581209228,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,48.0,Раннее и среднее наполнение,102.79897049972408,37.53811530057979,57.52010939181195,-1.381192014710109,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,49.0,Раннее и среднее наполнение,101.39376081581135,36.13290561666706,55.366889548730335,-1.4052096839127302,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,50.0,Раннее и среднее наполнение,99.97925086908155,34.718395669937266,53.19941880012706,-1.414509946729794,1,104.56988495956456,104.56988495956456,104.56988495956456,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,51.0,Раннее и среднее наполнение,98.56946198216514,33.30860678302085,51.03918218873969,-1.4097888869164166,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,52.0,Раннее и среднее наполнение,97.17753097171855,31.916675772574266,48.90630941807328,-1.3919310104465836,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,53.0,Раннее и среднее наполнение,95.81553887229836,30.554683673154074,46.819312403915156,-1.361992099420192,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,54.0,Раннее и среднее наполнение,94.49435936577677,29.233504166632486,44.794853020889924,-1.321179506521588,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,55.0,Раннее и среднее наполнение,93.22352915292161,27.962673953777326,42.847544471259056,-1.2708302128551594,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,56.0,Раннее и среднее наполнение,92.01114214627158,26.750286947127293,40.98978915538031,-1.212387006650033,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,57.0,Раннее и среднее наполнение,90.86376897696289,25.6029137778186,39.23165533104186,-1.1473731693086933,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,58.0,Раннее и среднее наполнение,89.78640289884244,24.52554769969815,37.580794221678744,-1.0773660781204484,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,59.0,Раннее и среднее наполнение,88.78243274753238,23.521577548388095,36.0423985812195,-1.0039701513100567,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,60.0,Раннее и среднее наполнение,87.85364317683863,22.592787977694343,34.619203056337795,-0.9287895706937519,1,80.90386111254021,80.90386111254021,80.90386111254021,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",measured_phase_reference
adam,heart_atrium_right,Правое предсердие,61.0,Раннее и среднее наполнение,87.0002419569236,21.739386757779315,33.311526015773644,-0.8534012199150283,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,62.0,Раннее и среднее наполнение,86.22091368492532,20.960058485781033,32.117351851766514,-0.7793282719982813,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,63.0,Раннее и среднее наполнение,85.51289883607164,20.252043636927354,31.032452111036545,-0.7080148488536793,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,64.0,Раннее и среднее наполнение,84.87209667849751,19.611241479353225,30.05054319240728,-0.6408021575741287,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
adam,heart_atrium_right,Правое предсердие,65.0,Раннее и среднее наполнение,84.29319019433036,19.032334995186076,29.163477764900072,-0.578906484167149,0,,,,periodic_fourier_ridge_with_cycle_contrasts,5.10022870935604,"{""1"": -1.110201070994147, ""2"": 1.110201070994147}",periodic_model
