state,L_mm,rho2,rho1,residual_ohm
inhale,50,19.296473034232,4.9688076771034,-1.4921397450962e-12
inhale,60,19.296473034232,5.8971152873359,1.4210854715202e-14
inhale,70,19.296473034232,6.7412349672762,9.9475983006414e-13
inhale,80,19.296473034232,6.1547201045451,-2.8421709430404e-14
inhale,90,19.296473034232,6.4067676107234,-8.5265128291212e-13
inhale,110,19.296473034232,5.9466878105819,2.8421709430404e-14
inhale,120,19.296473034232,6.2291655665489,-1.1084466677858e-12
inhale,130,19.296473034232,6.5724394378847,2.2737367544323e-13
inhale,140,19.296473034232,5.5022614067096,-3.5527136788005e-14
inhale,50,19.320361038094,4.9687688425311,-1.4921397450962e-12
inhale,60,19.320361038094,5.8970374545051,2.8421709430404e-14
inhale,70,19.320361038094,6.741083854891,9.8054897534894e-13
inhale,80,19.320361038094,6.154555549614,-1.4210854715202e-14
inhale,90,19.320361038094,6.4065219800277,-8.6686213762732e-13
inhale,110,19.320361038094,5.9463803359641,-4.2632564145606e-14
inhale,120,19.320361038094,6.2287389027096,-1.0942358130706e-12
inhale,130,19.320361038094,6.5719142086048,2.1316282072803e-13
inhale,140,19.320361038094,5.5018018130377,7.105427357601e-15
inhale,50,19.344249041955,4.968730082677,-1.5205614545266e-12
inhale,60,19.344249041955,5.896959768673,2.8421709430404e-14
inhale,70,19.344249041955,6.7409330259777,9.9475983006414e-13
inhale,80,19.344249041955,6.1543913102226,0
inhale,90,19.344249041955,6.406276826085,-8.6686213762732e-13
inhale,110,19.344249041955,5.9460734792823,0
inhale,120,19.344249041955,6.2283131140218,-1.1155520951434e-12
inhale,130,19.344249041955,6.571390070453,2.2026824808563e-13
inhale,140,19.344249041955,5.5013432083621,-1.4210854715202e-14
inhale,50,19.368137045817,4.9686913973175,-1.4921397450962e-12
inhale,60,19.368137045817,5.896882229407,4.2632564145606e-14
inhale,70,19.368137045817,6.7407824797082,9.6633812063374e-13
inhale,80,19.368137045817,6.1542273854301,-1.4210854715202e-14
inhale,90,19.368137045817,6.4060321474592,-8.3844042819692e-13
inhale,110,19.368137045817,5.9457672386143,-2.8421709430404e-14
inhale,120,19.368137045817,6.2278881977133,-1.0587086762825e-12
inhale,130,19.368137045817,6.5708670199345,2.4158453015843e-13
inhale,140,19.368137045817,5.5008855894057,-1.4210854715202e-14
inhale,50,19.392025049679,4.9686527862301,-1.5063505998114e-12
inhale,60,19.392025049679,5.8968048362766,-1.4210854715202e-14
inhale,70,19.392025049679,6.7406322152577,9.9475983006414e-13
inhale,80,19.392025049679,6.1540637742997,4.2632564145606e-14
inhale,90,19.392025049679,6.4057879427203,-8.2422957348172e-13
inhale,110,19.392025049679,5.9454616120458,2.8421709430404e-14
inhale,120,19.392025049679,6.2274641510238,-1.0942358130706e-12
inhale,130,19.392025049679,6.5703450535697,2.2026824808563e-13
inhale,140,19.392025049679,5.5004289529065,-2.1316282072803e-14
inhale,50,19.415913053541,4.968614249193,-1.4921397450962e-12
inhale,60,19.415913053541,5.8967275888525,0
inhale,70,19.415913053541,6.7404822318048,1.0089706847793e-12
inhale,80,19.415913053541,6.1539004758987,1.4210854715202e-14
inhale,90,19.415913053541,6.4055442104443,-8.2422957348172e-13
inhale,110,19.415913053541,5.945156597671,1.4210854715202e-14
inhale,120,19.415913053541,6.2270409712048,-1.0942358130706e-12
inhale,130,19.415913053541,6.5698241678945,2.3447910280083e-13
inhale,140,19.415913053541,5.499973295617,-1.4210854715202e-14
inhale,50,19.439801057403,4.9685757859856,-1.5063505998114e-12
inhale,60,19.439801057403,5.8966504867077,0
inhale,70,19.439801057403,6.7403325285315,1.0089706847793e-12
inhale,80,19.439801057403,6.153737489298,-1.4210854715202e-14
inhale,90,19.439801057403,6.4053009492131,-8.2422957348172e-13
inhale,110,19.439801057403,5.9448521935923,-4.2632564145606e-14
inhale,120,19.439801057403,6.2266186555203,-1.0800249583554e-12
inhale,130,19.439801057403,6.5693043594599,2.2737367544323e-13
inhale,140,19.439801057403,5.4995186143046,-2.8421709430404e-14
inhale,50,19.463689061264,4.9685373963879,-1.4921397450962e-12
inhale,60,19.463689061264,5.8965735294167,-2.8421709430404e-14
inhale,70,19.463689061264,6.7401831046231,9.8054897534894e-13
inhale,80,19.463689061264,6.1535748135723,0
inhale,90,19.463689061264,6.4050581576146,-8.2422957348172e-13
inhale,110,19.463689061264,5.9445483979199,0
inhale,120,19.463689061264,6.2261972012458,-1.087130385713e-12
inhale,130,19.463689061264,6.5687856248322,2.4868995751604e-13
inhale,140,19.463689061264,5.4990649057513,2.1316282072803e-14
inhale,50,19.487577065126,4.968499080181,-1.5063505998114e-12
inhale,60,19.487577065126,5.8964967165558,4.2632564145606e-14
inhale,70,19.487577065126,6.740033959268,9.9475983006414e-13
inhale,80,19.487577065126,6.1534124478004,0
inhale,90,19.487577065126,6.4048158342426,-8.1001871876651e-13
inhale,110,19.487577065126,5.9442452087726,0
inhale,120,19.487577065126,6.2257766056688,-1.0729195309978e-12
inhale,130,19.487577065126,6.5682679605924,2.3447910280083e-13
inhale,140,19.487577065126,5.4986121667536,-7.105427357601e-15
inhale,50,19.511465068988,4.968460837147,-1.4921397450962e-12
inhale,60,19.511465068988,5.8964200477029,-1.4210854715202e-14
inhale,70,19.511465068988,6.7398850916584,1.0089706847793e-12
inhale,80,19.511465068988,6.1532503910648,-2.8421709430404e-14
inhale,90,19.511465068988,6.4045739776967,-7.9580786405131e-13
inhale,110,19.511465068988,5.9439426242768,2.8421709430404e-14
inhale,120,19.511465068988,6.2253568660885,-1.0587086762825e-12
inhale,130,19.511465068988,6.567751363337,2.3447910280083e-13
inhale,140,19.511465068988,5.4981603941224,-2.8421709430404e-14
inhale,50,19.53535307285,4.9684226670687,-1.477928890381e-12
inhale,60,19.53535307285,5.8963435224378,0
inhale,70,19.53535307285,6.7397365009892,1.0089706847793e-12
inhale,80,19.53535307285,6.1530886424517,1.4210854715202e-14
inhale,90,19.53535307285,6.4043325865822,-8.1001871876651e-13
inhale,110,19.53535307285,5.9436406425671,0
inhale,120,19.53535307285,6.2249379798158,-1.0373923942097e-12
inhale,130,19.53535307285,6.567235829677,2.2737367544323e-13
inhale,140,19.53535307285,5.497709584683,-7.105427357601e-15
inhale,50,19.559241076711,4.9683845697299,-1.5063505998114e-12
inhale,60,19.559241076711,5.8962671403419,1.4210854715202e-14
inhale,70,19.559241076711,6.7395881864591,9.9475983006414e-13
inhale,80,19.559241076711,6.1529272010511,0
inhale,90,19.559241076711,6.4040916595105,-7.6738615462091e-13
inhale,110,19.559241076711,5.943339261786,0
inhale,120,19.559241076711,6.2245199441734,-1.0373923942097e-12
inhale,130,19.559241076711,6.5667213562384,2.2737367544323e-13
inhale,140,19.559241076711,5.4972597352751,-2.1316282072803e-14
inhale,50,19.583129080573,4.9683465449153,-1.5063505998114e-12
inhale,60,19.583129080573,5.8961909009985,-1.4210854715202e-14
inhale,70,19.583129080573,6.7394401472696,1.0089706847793e-12
inhale,80,19.583129080573,6.1527660659568,2.8421709430404e-14
inhale,90,19.583129080573,6.4038511950985,-8.2422957348172e-13
inhale,110,19.583129080573,5.9430384800841,1.4210854715202e-14
inhale,120,19.583129080573,6.2241027564954,-1.0373923942097e-12
inhale,130,19.583129080573,6.5662079396618,2.3447910280083e-13
inhale,140,19.583129080573,5.4968108427524,-7.105427357601e-15
inhale,50,19.607017084435,4.9683085924103,-1.5063505998114e-12
inhale,60,19.607017084435,5.8961148039923,1.4210854715202e-14
inhale,70,19.607017084435,6.7392923826258,1.0373923942097e-12
inhale,80,19.607017084435,6.1526052362663,1.4210854715202e-14
inhale,90,19.607017084435,6.403611191969,-7.8159700933611e-13
inhale,110,19.607017084435,5.9427382956195,0
inhale,120,19.607017084435,6.2236864141276,-1.0160761121369e-12
inhale,130,19.607017084435,6.5656955766025,2.4868995751604e-13
inhale,140,19.607017084435,5.4963629039828,1.4210854715202e-14
inhale,50,19.630905088297,4.9682707120016,-1.5063505998114e-12
inhale,60,19.630905088297,5.8960388489099,-2.8421709430404e-14
inhale,70,19.630905088297,6.7391448917358,1.0231815394945e-12
inhale,80,19.630905088297,6.1524447110808,0
inhale,90,19.630905088297,6.4033716487504,-7.9580786405131e-13
inhale,110,19.630905088297,5.9424387065585,1.4210854715202e-14
inhale,120,19.630905088297,6.223270914427,-1.0089706847793e-12
inhale,130,19.630905088297,6.5651842637305,2.5579538487364e-13
inhale,140,19.630905088297,5.4959159158484,0
inhale,50,19.654793092158,4.9682329034764,-1.5063505998114e-12
inhale,60,19.654793092158,5.8959630353396,0
inhale,70,19.654793092158,6.7389976738109,1.0373923942097e-12
inhale,80,19.654793092158,6.1522844895053,0
inhale,90,19.654793092158,6.4031325640768,-7.9580786405131e-13
inhale,110,19.654793092158,5.9421397110751,1.4210854715202e-14
inhale,120,19.654793092158,6.2228562547623,-1.0089706847793e-12
inhale,130,19.654793092158,6.5646739977301,2.3447910280083e-13
inhale,140,19.654793092158,5.495469875245,0
inhale,50,19.67868109602,4.9681951666228,-1.5063505998114e-12
inhale,60,19.67868109602,5.8958873628713,1.4210854715202e-14
inhale,70,19.67868109602,6.7388507280658,1.0373923942097e-12
inhale,80,19.67868109602,6.1521245706482,0
inhale,90,19.67868109602,6.4028939365881,-7.6738615462091e-13
inhale,110,19.67868109602,5.9418413073507,1.4210854715202e-14
inhale,120,19.67868109602,6.2224424325132,-1.0089706847793e-12
inhale,130,19.67868109602,6.5641647753,2.3447910280083e-13
inhale,140,19.67868109602,5.4950247790824,0
inhale,50,19.702569099882,4.96815750123,-1.548983163957e-12
inhale,60,19.702569099882,5.8958118310964,-1.4210854715202e-14
inhale,70,19.702569099882,6.738704053718,1.0231815394945e-12
inhale,80,19.702569099882,6.1519649536219,-1.4210854715202e-14
inhale,90,19.702569099882,6.4026557649294,-7.6738615462091e-13
inhale,110,19.702569099882,5.941543493575,0
inhale,120,19.702569099882,6.2220294450709,-1.0160761121369e-12
inhale,130,19.702569099882,6.5636565931534,2.4868995751604e-13
inhale,140,19.702569099882,5.4945806242843,-1.4210854715202e-14
inhale,50,19.726457103744,4.9681199070879,-1.4921397450962e-12
inhale,60,19.726457103744,5.8957364396082,-2.8421709430404e-14
inhale,70,19.726457103744,6.7385576499884,1.0373923942097e-12
inhale,80,19.726457103744,6.1518056375421,-1.4210854715202e-14
inhale,90,19.726457103744,6.4024180477519,-7.5317529990571e-13
inhale,110,19.726457103744,5.9412462679448,2.8421709430404e-14
inhale,120,19.726457103744,6.2216172898378,-9.8054897534894e-13
inhale,130,19.726457103744,6.5631494480175,2.4868995751604e-13
inhale,140,19.726457103744,5.4941374077879,-2.1316282072803e-14
inhale,50,19.750345107605,4.9680823839872,-1.5347723092418e-12
inhale,60,19.750345107605,5.8956611880016,-1.4210854715202e-14
inhale,70,19.750345107605,6.7384115161011,1.0089706847793e-12
inhale,80,19.750345107605,6.1516466215283,4.2632564145606e-14
inhale,90,19.750345107605,6.4021807837121,-7.5317529990571e-13
inhale,110,19.750345107605,5.940949628665,1.4210854715202e-14
inhale,120,19.750345107605,6.2212059642273,-9.9475983006414e-13
inhale,130,19.750345107605,6.5626433366339,2.4868995751604e-13
inhale,140,19.750345107605,5.4936951265443,-7.105427357601e-15
inhale,50,19.774233111467,4.9680449317197,-1.4921397450962e-12
inhale,60,19.774233111467,5.8955860758731,2.8421709430404e-14
inhale,70,19.774233111467,6.7382656512832,1.0373923942097e-12
inhale,80,19.774233111467,6.1514879047037,1.4210854715202e-14
inhale,90,19.774233111467,6.4019439714719,-7.5317529990571e-13
inhale,110,19.774233111467,5.9406535739476,0
inhale,120,19.774233111467,6.2207954656639,-9.9475983006414e-13
inhale,130,19.774233111467,6.5621382557582,2.5579538487364e-13
inhale,140,19.774233111467,5.4932537775179,-7.105427357601e-15
inhale,50,19.798121115329,4.9680075500777,-1.5063505998114e-12
inhale,60,19.798121115329,5.8955111028208,1.4210854715202e-14
inhale,70,19.798121115329,6.7381200547648,1.0231815394945e-12
inhale,80,19.798121115329,6.1513294861947,-2.8421709430404e-14
inhale,90,19.798121115329,6.4017076096989,-7.389644451905e-13
inhale,110,19.798121115329,5.9403581020124,-1.4210854715202e-14
inhale,120,19.798121115329,6.2203857915834,-9.7344354799134e-13
inhale,130,19.798121115329,6.56163420216,2.2737367544323e-13
inhale,140,19.798121115329,5.4928133576869,-7.105427357601e-15
inhale,50,19.822009119191,4.9679702388547,-1.5205614545266e-12
inhale,60,19.822009119191,5.8954362684444,1.4210854715202e-14
inhale,70,19.822009119191,6.7379747257792,1.0089706847793e-12
inhale,80,19.822009119191,6.1511713651317,1.4210854715202e-14
inhale,90,19.822009119191,6.4014716970661,-7.247535904753e-13
inhale,110,19.822009119191,5.9400632110869,-1.4210854715202e-14
inhale,120,19.822009119191,6.2199769394321,-9.8054897534894e-13
inhale,130,19.822009119191,6.5611311726228,2.6290081223124e-13
inhale,140,19.822009119191,5.4923738640426,0
inhale,50,19.845897123052,4.9679329978449,-1.4637180356658e-12
inhale,60,19.845897123052,5.8953615723453,0
inhale,70,19.845897123052,6.7378296635629,1.0373923942097e-12
inhale,80,19.845897123052,6.1510135406483,1.4210854715202e-14
inhale,90,19.845897123052,6.401236232252,-7.105427357601e-13
inhale,110,19.845897123052,5.9397688994056,1.4210854715202e-14
inhale,120,19.845897123052,6.2195689066675,-9.5923269327614e-13
inhale,130,19.845897123052,6.5606291639439,2.7000623958884e-13
inhale,140,19.845897123052,5.4919352935898,1.4210854715202e-14
inhale,50,19.869785126914,4.9678958268432,-1.5205614545266e-12
inhale,60,19.869785126914,5.8952870141265,-4.2632564145606e-14
inhale,70,19.869785126914,6.7376848673552,1.0089706847793e-12
inhale,80,19.869785126914,6.1508560118818,-4.2632564145606e-14
inhale,90,19.869785126914,6.4010012139403,-7.247535904753e-13
inhale,110,19.869785126914,5.9394751652107,0
inhale,120,19.869785126914,6.219161690758,-9.7344354799134e-13
inhale,130,19.869785126914,6.5601281729346,2.5579538487364e-13
inhale,140,19.869785126914,5.4914976433466,0
inhale,50,19.893673130776,4.9678587256455,-1.477928890381e-12
inhale,60,19.893673130776,5.8952125933924,-2.8421709430404e-14
inhale,70,19.893673130776,6.7375403363985,1.0089706847793e-12
inhale,80,19.893673130776,6.1506987779729,-2.8421709430404e-14
inhale,90,19.893673130776,6.4007666408204,-7.6738615462091e-13
inhale,110,19.893673130776,5.9391820067517,-2.8421709430404e-14
inhale,120,19.893673130776,6.2187552891825,-9.4502183856093e-13
inhale,130,19.893673130776,6.5596281964198,2.6290081223124e-13
inhale,140,19.893673130776,5.4910609103443,7.105427357601e-15
inhale,50,19.917561134638,4.9678216940484,-1.5205614545266e-12
inhale,60,19.917561134638,5.8951383097493,-2.8421709430404e-14
inhale,70,19.917561134638,6.7373960699384,9.8054897534894e-13
inhale,80,19.917561134638,6.1505418380658,-1.4210854715202e-14
inhale,90,19.917561134638,6.4005325115869,-7.389644451905e-13
inhale,110,19.917561134638,5.9388894222855,-2.8421709430404e-14
inhale,120,19.917561134638,6.2183496994309,-9.6633812063374e-13
inhale,130,19.917561134638,6.5591292312379,2.7000623958884e-13
inhale,140,19.917561134638,5.4906250916271,-1.4210854715202e-14
inhale,50,19.9414491385,4.9677847318496,-1.5205614545266e-12
inhale,60,19.9414491385,5.8950641628049,1.4210854715202e-14
inhale,70,19.9414491385,6.7372520672233,9.6633812063374e-13
inhale,80,19.9414491385,6.1503851913082,-2.8421709430404e-14
inhale,90,19.9414491385,6.4002988249395,-7.247535904753e-13
inhale,110,19.9414491385,5.9385974100763,0
inhale,120,19.9414491385,6.2179449190037,-9.3081098384573e-13
inhale,130,19.9414491385,6.558631274241,2.4158453015843e-13
inhale,140,19.9414491385,5.4901901842525,-2.1316282072803e-14
inhale,50,19.965337142361,4.9677478388473,-1.477928890381e-12
inhale,60,19.965337142361,5.8949901521684,-1.4210854715202e-14
inhale,70,19.965337142361,6.7371083275047,1.0231815394945e-12
inhale,80,19.965337142361,6.1502288368513,1.4210854715202e-14
inhale,90,19.965337142361,6.4000655795836,-6.963318810449e-13
inhale,110,19.965337142361,5.9383059683954,0
inhale,120,19.965337142361,6.2175409454118,-9.0949470177293e-13
inhale,130,19.965337142361,6.5581343222946,2.4868995751604e-13
inhale,140,19.965337142361,5.4897561852909,-2.8421709430404e-14
inhale,50,19.989225146223,4.9677110148406,-1.4921397450962e-12
inhale,60,19.989225146223,5.8949162774506,4.2632564145606e-14
inhale,70,19.989225146223,6.7369648500371,1.0516032489249e-12
inhale,80,19.989225146223,6.1500727738496,1.4210854715202e-14
inhale,90,19.989225146223,6.3998327742296,-7.105427357601e-13
inhale,110,19.989225146223,5.9380150955215,1.4210854715202e-14
inhale,120,19.989225146223,6.2171377761769,-9.1660012913053e-13
inhale,130,19.989225146223,6.5576383722778,2.7711166694644e-13
inhale,140,19.989225146223,5.4893230918256,-2.8421709430404e-14
inhale,50,20.013113150085,4.9676742596295,-1.5205614545266e-12
inhale,60,20.013113150085,5.8948425382641,-4.2632564145606e-14
inhale,70,20.013113150085,6.7368216340778,1.0089706847793e-12
inhale,80,20.013113150085,6.1499170014611,1.4210854715202e-14
inhale,90,20.013113150085,6.3996004075932,-6.963318810449e-13
inhale,110,20.013113150085,5.9377247897404,-2.8421709430404e-14
inhale,120,20.013113150085,6.2167354088311,-8.9528384705773e-13
inhale,130,20.013113150085,6.5571434210827,2.3447910280083e-13
inhale,140,20.013113150085,5.4888909009525,-1.4210854715202e-14
inhale,50,20.037001153947,4.9676375730148,-1.5205614545266e-12
inhale,60,20.037001153947,5.8947689342228,1.4210854715202e-14
inhale,70,20.037001153947,6.7366786788872,1.0089706847793e-12
inhale,80,20.037001153947,6.1497615188471,-2.8421709430404e-14
inhale,90,20.037001153947,6.3993684783954,-6.963318810449e-13
