point_id,kind,model,rho1,rho2,L_mm,Z,dZ_dlogrho1,dZ_dlogrho2,relative_residual,reciprocity_abs,elapsed_seconds
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,60,1.64748633921262,1.6407204927577701,0.017147673373904,1.6424676940678301e-10,4.4408920985006301e-16,3.9167212
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,70,1.30806269669994,1.2908068128704799,0.0206134756424689,2.0798777471231799e-10,0,5.9248718
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,80,1.3660674374861701,1.33952774228673,0.0271089706263902,1.5345137602772802e-10,4.4408920985006301e-16,7.9509753999999999
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,90,1.1765102049296801,1.14432098726769,0.031739577877699897,3.0851798466117002e-10,4.4408920985006301e-16,9.9789913000000006
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,110,1.0767581050783901,1.0385936192824801,0.041843648692319997,4.8378199900933404e-10,4.4408920985006301e-16,11.936188700000001
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,120,1.02068380515421,0.97091721067930203,0.048921420976072397,2.9467608548463601e-10,2.2204460492503099e-16,14.0269783
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,130,0.937769764103218,0.886683877084533,0.0506814990403468,3.9555117872093499e-10,6.6613381477509402e-16,16.001367699999999
g00_03,grid,variable_transverse,0.10000000000000001,0.365174127254838,140,0.90953725890750103,0.85276849150291301,0.056476756637915203,5.7747263084760298e-10,4.4408920985006301e-16,17.986906399999999
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,50,1.74755002582154,1.73742193876869,0.0086921319488381006,2.5115668427468002e-10,2.2204460492503099e-16,1.95923
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,60,1.65407253738591,1.6510390349062001,0.0134181340309407,4.5981424644399702e-10,0,3.9746166999999999
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,70,1.3159790339275099,1.30321444486674,0.0161266185174339,4.81335850808524e-10,6.6613381477509402e-16,6.0273253000000002
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,80,1.3764795402345,1.35579627657419,0.0212150255027998,3.3753662559985004e-10,0,8.0830207000000005
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,90,1.18870115227155,1.1634185153877099,0.0248417590152296,6.31180575688046e-10,0,10.2072653
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,110,1.0928238142498801,1.0637800915657301,0.032729729809516203,5.5924558651650701e-10,2.2204460492503099e-16,12.270671399999999
g00_04,grid,variable_transverse,0.10000000000000001,0.56234132519034896,120,1.0394623605545701,1.00034897082938,0.038250142674596602,7.8397855630262303e-10,6.6613381477509402e-16,14.335479100000001
